2025-05-16 17:56:06,702 [INFO] ==== DQN training started ====
2025-05-16 17:56:06,891 [INFO] EP 0001 | steps:122 | reward:   2.10 | length:02 | eps:0.744
2025-05-16 17:56:06,899 [INFO] EP 0002 | steps:049 | reward:  -5.20 | length:02 | eps:0.582
2025-05-16 17:56:06,903 [INFO] EP 0003 | steps:023 | reward:  -7.80 | length:02 | eps:0.519
2025-05-16 17:56:06,908 [INFO] EP 0004 | steps:025 | reward:  -7.60 | length:02 | eps:0.458
2025-05-16 17:56:06,913 [INFO] EP 0005 | steps:035 | reward:  -6.60 | length:02 | eps:0.384
2025-05-16 17:56:06,916 [INFO] EP 0006 | steps:016 | reward:  -8.50 | length:02 | eps:0.354
2025-05-16 17:56:06,926 [INFO] EP 0007 | steps:051 | reward:  -5.00 | length:02 | eps:0.274
2025-05-16 17:56:06,931 [INFO] EP 0008 | steps:033 | reward:  -6.80 | length:02 | eps:0.233
2025-05-16 17:56:06,935 [INFO] EP 0009 | steps:022 | reward:  -7.90 | length:02 | eps:0.208
2025-05-16 17:56:06,963 [INFO] EP 0010 | steps:162 | reward:   6.10 | length:02 | eps:0.092
2025-05-16 17:56:06,968 [INFO] EP 0011 | steps:030 | reward:  -7.10 | length:02 | eps:0.080
2025-05-16 17:56:06,974 [INFO] EP 0012 | steps:034 | reward:  -6.70 | length:02 | eps:0.067
2025-05-16 17:56:06,979 [INFO] EP 0013 | steps:033 | reward:  -6.80 | length:02 | eps:0.057
2025-05-16 17:56:06,984 [INFO] EP 0014 | steps:030 | reward:  -7.10 | length:02 | eps:0.050
2025-05-16 17:56:06,990 [INFO] EP 0015 | steps:029 | reward:  -7.20 | length:02 | eps:0.050
2025-05-16 17:56:06,995 [INFO] EP 0016 | steps:030 | reward:  -7.10 | length:02 | eps:0.050
2025-05-16 17:56:07,008 [INFO] EP 0017 | steps:070 | reward:  -3.10 | length:02 | eps:0.050
2025-05-16 17:56:07,025 [INFO] EP 0018 | steps:097 | reward:   9.60 | length:03 | eps:0.050
2025-05-16 17:56:07,168 [INFO] EP 0019 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:07,308 [INFO] EP 0020 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:07,443 [INFO] EP 0021 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:07,620 [INFO] EP 0022 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:07,790 [INFO] EP 0023 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:07,944 [INFO] EP 0024 | steps:666 | reward:  56.50 | length:02 | eps:0.050
2025-05-16 17:56:08,091 [INFO] EP 0025 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:08,292 [INFO] EP 0026 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:08,466 [INFO] EP 0027 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:08,643 [INFO] EP 0028 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:08,800 [INFO] EP 0029 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:08,943 [INFO] EP 0030 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,095 [INFO] EP 0031 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,236 [INFO] EP 0032 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,386 [INFO] EP 0033 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,536 [INFO] EP 0034 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,685 [INFO] EP 0035 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,824 [INFO] EP 0036 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:09,976 [INFO] EP 0037 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,114 [INFO] EP 0038 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,272 [INFO] EP 0039 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,406 [INFO] EP 0040 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,569 [INFO] EP 0041 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,743 [INFO] EP 0042 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:10,861 [INFO] EP 0043 | steps:544 | reward:  44.30 | length:02 | eps:0.050
2025-05-16 17:56:11,040 [INFO] EP 0044 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,197 [INFO] EP 0045 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,340 [INFO] EP 0046 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,495 [INFO] EP 0047 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,646 [INFO] EP 0048 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,799 [INFO] EP 0049 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:11,952 [INFO] EP 0050 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,095 [INFO] EP 0051 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,194 [INFO] EP 0052 | steps:496 | reward:  39.50 | length:02 | eps:0.050
2025-05-16 17:56:12,349 [INFO] EP 0053 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,500 [INFO] EP 0054 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,661 [INFO] EP 0055 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,802 [INFO] EP 0056 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:12,958 [INFO] EP 0057 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:13,132 [INFO] EP 0058 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:13,320 [INFO] EP 0059 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:13,480 [INFO] EP 0060 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:13,511 [INFO] EP 0061 | steps:139 | reward:   3.80 | length:02 | eps:0.050
2025-05-16 17:56:13,675 [INFO] EP 0062 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:13,694 [INFO] EP 0063 | steps:090 | reward:  -1.10 | length:02 | eps:0.050
2025-05-16 17:56:13,875 [INFO] EP 0064 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 17:56:14,057 [INFO] EP 0065 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 17:56:14,150 [INFO] EP 0066 | steps:322 | reward:  22.10 | length:02 | eps:0.050
2025-05-16 17:56:14,183 [INFO] EP 0067 | steps:124 | reward:   2.30 | length:02 | eps:0.050
2025-05-16 17:56:14,373 [INFO] EP 0068 | steps:750 | reward:  75.00 | length:02 | eps:0.050
