2025-05-16 22:47:24,447 [INFO] ==== DQN training started ====
2025-05-16 22:47:24,492 [INFO] EP 0001 | steps:107 | reward:  10.60 | length:03 | eps:0.802
2025-05-16 22:47:24,500 [INFO] EP 0002 | steps:050 | reward:  -5.10 | length:02 | eps:0.624
2025-05-16 22:47:24,508 [INFO] EP 0003 | steps:052 | reward:  -4.90 | length:02 | eps:0.481
2025-05-16 22:47:24,516 [INFO] EP 0004 | steps:052 | reward:  -4.90 | length:02 | eps:0.371
2025-05-16 22:47:24,651 [INFO] EP 0005 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:24,793 [INFO] EP 0006 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:24,932 [INFO] EP 0007 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,085 [INFO] EP 0008 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,237 [INFO] EP 0009 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,400 [INFO] EP 0010 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,547 [INFO] EP 0011 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,693 [INFO] EP 0012 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,835 [INFO] EP 0013 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:25,979 [INFO] EP 0014 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 22:47:26,116 [INFO] EP 0015 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,252 [INFO] EP 0016 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,393 [INFO] EP 0017 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,534 [INFO] EP 0018 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,679 [INFO] EP 0019 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,820 [INFO] EP 0020 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:26,989 [INFO] EP 0021 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,140 [INFO] EP 0022 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,296 [INFO] EP 0023 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,450 [INFO] EP 0024 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,597 [INFO] EP 0025 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,746 [INFO] EP 0026 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:27,892 [INFO] EP 0027 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:28,038 [INFO] EP 0028 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:28,188 [INFO] EP 0029 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:28,336 [INFO] EP 0030 | steps:660 | reward:  55.90 | length:02 | eps:0.050
2025-05-16 22:47:28,494 [INFO] EP 0031 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:28,645 [INFO] EP 0032 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:28,704 [INFO] EP 0033 | steps:305 | reward:  20.40 | length:02 | eps:0.050
2025-05-16 22:47:28,765 [INFO] EP 0034 | steps:308 | reward:  20.70 | length:02 | eps:0.050
2025-05-16 22:47:28,788 [INFO] EP 0035 | steps:116 | reward:   1.50 | length:02 | eps:0.050
2025-05-16 22:47:28,793 [INFO] EP 0036 | steps:022 | reward:  -7.90 | length:02 | eps:0.050
2025-05-16 22:47:28,850 [INFO] EP 0037 | steps:269 | reward:  16.80 | length:02 | eps:0.050
2025-05-16 22:47:28,881 [INFO] EP 0038 | steps:129 | reward:   2.80 | length:02 | eps:0.050
2025-05-16 22:47:29,045 [INFO] EP 0039 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:29,199 [INFO] EP 0040 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:29,309 [INFO] EP 0041 | steps:535 | reward:  43.40 | length:02 | eps:0.050
2025-05-16 22:47:29,320 [INFO] EP 0042 | steps:049 | reward:  -5.20 | length:02 | eps:0.050
2025-05-16 22:47:29,404 [INFO] EP 0043 | steps:410 | reward:  30.90 | length:02 | eps:0.050
2025-05-16 22:47:29,419 [INFO] EP 0044 | steps:077 | reward:  -2.40 | length:02 | eps:0.050
2025-05-16 22:47:29,578 [INFO] EP 0045 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:29,732 [INFO] EP 0046 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:29,884 [INFO] EP 0047 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:30,042 [INFO] EP 0048 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:30,127 [INFO] EP 0049 | steps:423 | reward:  42.20 | length:03 | eps:0.050
2025-05-16 22:47:30,275 [INFO] EP 0050 | steps:728 | reward:  62.70 | length:02 | eps:0.050
2025-05-16 22:47:30,423 [INFO] EP 0051 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 22:47:30,480 [INFO] EP 0052 | steps:292 | reward:  19.10 | length:02 | eps:0.050
2025-05-16 22:47:30,493 [INFO] EP 0053 | steps:061 | reward:  -4.00 | length:02 | eps:0.050
2025-05-16 22:47:30,555 [INFO] EP 0054 | steps:299 | reward:  19.80 | length:02 | eps:0.050
2025-05-16 22:47:30,567 [INFO] EP 0055 | steps:065 | reward:  -3.60 | length:02 | eps:0.050
2025-05-16 22:47:30,642 [INFO] EP 0056 | steps:353 | reward:  25.20 | length:02 | eps:0.050
2025-05-16 22:47:30,684 [INFO] EP 0057 | steps:202 | reward:  10.10 | length:02 | eps:0.050
2025-05-16 22:47:30,721 [INFO] EP 0058 | steps:186 | reward:   8.50 | length:02 | eps:0.050
2025-05-16 22:47:30,880 [INFO] EP 0059 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,033 [INFO] EP 0060 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,184 [INFO] EP 0061 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 22:47:31,338 [INFO] EP 0062 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,491 [INFO] EP 0063 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,646 [INFO] EP 0064 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,805 [INFO] EP 0065 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:31,965 [INFO] EP 0066 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,130 [INFO] EP 0067 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,281 [INFO] EP 0068 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,442 [INFO] EP 0069 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,595 [INFO] EP 0070 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,745 [INFO] EP 0071 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:32,906 [INFO] EP 0072 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:33,057 [INFO] EP 0073 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 22:47:33,214 [INFO] EP 0074 | steps:750 | reward:  75.00 | length:02 | eps:0.050
