2025-05-17 03:16:43,454 [INFO] ==== DQN training started ====
2025-05-17 03:16:43,513 [INFO] EP 0001 | steps:358 | reward:  45.70 | length:04 | eps:0.228
2025-05-17 03:16:43,518 [INFO] EP 0002 | steps:026 | reward:  -7.50 | length:02 | eps:0.200
2025-05-17 03:16:43,566 [INFO] EP 0003 | steps:233 | reward:  43.20 | length:05 | eps:0.062
2025-05-17 03:16:43,680 [INFO] EP 0004 | steps:628 | reward: 152.70 | length:12 | eps:0.050
2025-05-17 03:16:43,822 [INFO] EP 0005 | steps:750 | reward: 145.00 | length:09 | eps:0.050
2025-05-17 03:16:43,893 [INFO] EP 0006 | steps:357 | reward:  55.60 | length:05 | eps:0.050
2025-05-17 03:16:43,960 [INFO] EP 0007 | steps:373 | reward:  37.20 | length:03 | eps:0.050
2025-05-17 03:16:44,096 [INFO] EP 0008 | steps:686 | reward:  68.50 | length:03 | eps:0.050
2025-05-17 03:16:44,141 [INFO] EP 0009 | steps:235 | reward:  13.40 | length:02 | eps:0.050
2025-05-17 03:16:44,148 [INFO] EP 0010 | steps:042 | reward:  -5.90 | length:02 | eps:0.050
2025-05-17 03:16:44,287 [INFO] EP 0011 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-17 03:16:44,369 [INFO] EP 0012 | steps:447 | reward:  54.60 | length:04 | eps:0.050
2025-05-17 03:16:44,381 [INFO] EP 0013 | steps:072 | reward:  -2.90 | length:02 | eps:0.050
2025-05-17 03:16:44,475 [INFO] EP 0014 | steps:486 | reward:  68.50 | length:05 | eps:0.050
2025-05-17 03:16:44,487 [INFO] EP 0015 | steps:067 | reward:  -3.40 | length:02 | eps:0.050
2025-05-17 03:16:44,490 [INFO] EP 0016 | steps:017 | reward:  -8.40 | length:02 | eps:0.050
2025-05-17 03:16:44,505 [INFO] EP 0017 | steps:092 | reward:  -0.90 | length:02 | eps:0.050
2025-05-17 03:16:44,530 [INFO] EP 0018 | steps:136 | reward:  23.50 | length:04 | eps:0.050
2025-05-17 03:16:44,588 [INFO] EP 0019 | steps:301 | reward:  20.00 | length:02 | eps:0.050
2025-05-17 03:16:44,594 [INFO] EP 0020 | steps:033 | reward:   3.20 | length:03 | eps:0.050
2025-05-17 03:16:44,609 [INFO] EP 0021 | steps:085 | reward:  -1.60 | length:02 | eps:0.050
2025-05-17 03:16:44,692 [INFO] EP 0022 | steps:475 | reward:  57.40 | length:04 | eps:0.050
2025-05-17 03:16:44,715 [INFO] EP 0023 | steps:126 | reward:  12.50 | length:03 | eps:0.050
2025-05-17 03:16:44,761 [INFO] EP 0024 | steps:255 | reward:  25.40 | length:03 | eps:0.050
2025-05-17 03:16:44,895 [INFO] EP 0025 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-17 03:16:44,946 [INFO] EP 0026 | steps:259 | reward:  25.80 | length:03 | eps:0.050
2025-05-17 03:16:45,019 [INFO] EP 0027 | steps:340 | reward:  23.90 | length:02 | eps:0.050
2025-05-17 03:16:45,032 [INFO] EP 0028 | steps:071 | reward:  -3.00 | length:02 | eps:0.050
2025-05-17 03:16:45,142 [INFO] EP 0029 | steps:548 | reward:  74.70 | length:05 | eps:0.050
2025-05-17 03:16:45,290 [INFO] EP 0030 | steps:750 | reward: 155.00 | length:10 | eps:0.050
2025-05-17 03:16:45,333 [INFO] EP 0031 | steps:235 | reward:  23.40 | length:03 | eps:0.050
2025-05-17 03:16:45,424 [INFO] EP 0032 | steps:446 | reward:  64.50 | length:05 | eps:0.050
2025-05-17 03:16:45,508 [INFO] EP 0033 | steps:374 | reward:  37.30 | length:03 | eps:0.050
2025-05-17 03:16:45,538 [INFO] EP 0034 | steps:163 | reward:  36.20 | length:05 | eps:0.050
2025-05-17 03:16:45,594 [INFO] EP 0035 | steps:278 | reward:  17.70 | length:02 | eps:0.050
2025-05-17 03:16:45,727 [INFO] EP 0036 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-17 03:16:45,832 [INFO] EP 0037 | steps:572 | reward:  97.10 | length:07 | eps:0.050
2025-05-17 03:16:45,909 [INFO] EP 0038 | steps:419 | reward:  61.80 | length:05 | eps:0.050
2025-05-17 03:16:46,046 [INFO] EP 0039 | steps:750 | reward:  95.00 | length:04 | eps:0.050
2025-05-17 03:16:46,097 [INFO] EP 0040 | steps:308 | reward:  60.70 | length:06 | eps:0.050
2025-05-17 03:16:46,232 [INFO] EP 0041 | steps:750 | reward:  95.00 | length:04 | eps:0.050
2025-05-17 03:16:46,255 [INFO] EP 0042 | steps:123 | reward:  22.20 | length:04 | eps:0.050
2025-05-17 03:16:46,387 [INFO] EP 0043 | steps:750 | reward: 105.00 | length:05 | eps:0.050
2025-05-17 03:16:46,430 [INFO] EP 0044 | steps:230 | reward:  32.90 | length:04 | eps:0.050
2025-05-17 03:16:46,514 [INFO] EP 0045 | steps:402 | reward:  50.10 | length:04 | eps:0.050
2025-05-17 03:16:46,663 [INFO] EP 0046 | steps:750 | reward:  95.00 | length:04 | eps:0.050
2025-05-17 03:16:46,806 [INFO] EP 0047 | steps:750 | reward: 105.00 | length:05 | eps:0.050
2025-05-17 03:16:46,827 [INFO] EP 0048 | steps:118 | reward:  11.70 | length:03 | eps:0.050
2025-05-17 03:16:46,869 [INFO] EP 0049 | steps:238 | reward:  43.70 | length:05 | eps:0.050
2025-05-17 03:16:46,914 [INFO] EP 0050 | steps:222 | reward:  52.10 | length:06 | eps:0.050
2025-05-17 03:16:46,933 [INFO] EP 0051 | steps:096 | reward:   9.50 | length:03 | eps:0.050
2025-05-17 03:16:46,988 [INFO] EP 0052 | steps:272 | reward:  67.10 | length:07 | eps:0.050
2025-05-17 03:16:47,115 [INFO] EP 0053 | steps:689 | reward: 118.80 | length:08 | eps:0.050
2025-05-17 03:16:47,240 [INFO] EP 0054 | steps:558 | reward:  85.70 | length:06 | eps:0.050
2025-05-17 03:16:47,327 [INFO] EP 0055 | steps:442 | reward:  74.10 | length:06 | eps:0.050
2025-05-17 03:16:47,455 [INFO] EP 0056 | steps:640 | reward:  83.90 | length:05 | eps:0.050
2025-05-17 03:16:47,525 [INFO] EP 0057 | steps:386 | reward:  68.50 | length:06 | eps:0.050
2025-05-17 03:16:47,553 [INFO] EP 0058 | steps:130 | reward:  22.90 | length:04 | eps:0.050
2025-05-17 03:16:47,650 [INFO] EP 0059 | steps:518 | reward:  71.70 | length:05 | eps:0.050
2025-05-17 03:16:47,785 [INFO] EP 0060 | steps:689 | reward: 118.80 | length:08 | eps:0.050
2025-05-17 03:16:47,904 [INFO] EP 0061 | steps:581 | reward:  58.00 | length:03 | eps:0.050
2025-05-17 03:16:47,923 [INFO] EP 0062 | steps:107 | reward:  10.60 | length:03 | eps:0.050
2025-05-17 03:16:48,049 [INFO] EP 0063 | steps:611 | reward: 101.00 | length:07 | eps:0.050
2025-05-17 03:16:48,114 [INFO] EP 0064 | steps:296 | reward:  69.50 | length:07 | eps:0.050
2025-05-17 03:16:48,217 [INFO] EP 0065 | steps:361 | reward:  86.00 | length:08 | eps:0.050
2025-05-17 03:16:48,309 [INFO] EP 0066 | steps:445 | reward: 104.40 | length:09 | eps:0.050
2025-05-17 03:16:48,395 [INFO] EP 0067 | steps:437 | reward:  73.60 | length:06 | eps:0.050
2025-05-17 03:16:48,425 [INFO] EP 0068 | steps:123 | reward:  12.20 | length:03 | eps:0.050
2025-05-17 03:16:48,544 [INFO] EP 0069 | steps:556 | reward:  95.50 | length:07 | eps:0.050
2025-05-17 03:16:48,571 [INFO] EP 0070 | steps:126 | reward:   2.50 | length:02 | eps:0.050
2025-05-17 03:16:48,699 [INFO] EP 0071 | steps:627 | reward: 122.60 | length:09 | eps:0.050
2025-05-17 03:16:48,799 [INFO] EP 0072 | steps:497 | reward:  49.60 | length:03 | eps:0.050
2025-05-17 03:16:48,909 [INFO] EP 0073 | steps:585 | reward:  78.40 | length:05 | eps:0.050
2025-05-17 03:16:48,981 [INFO] EP 0074 | steps:378 | reward:  87.70 | length:08 | eps:0.050
2025-05-17 03:16:49,014 [INFO] EP 0075 | steps:173 | reward:  37.20 | length:05 | eps:0.050
2025-05-17 03:16:49,039 [INFO] EP 0076 | steps:124 | reward:  22.30 | length:04 | eps:0.050
2025-05-17 03:16:49,061 [INFO] EP 0077 | steps:116 | reward:  21.50 | length:04 | eps:0.050
2025-05-17 03:16:49,085 [INFO] EP 0078 | steps:128 | reward:  32.70 | length:05 | eps:0.050
2025-05-17 03:16:49,153 [INFO] EP 0079 | steps:338 | reward:  93.70 | length:09 | eps:0.050
2025-05-17 03:16:49,196 [INFO] EP 0080 | steps:229 | reward:  62.80 | length:07 | eps:0.050
2025-05-17 03:16:49,268 [INFO] EP 0081 | steps:353 | reward:  55.20 | length:05 | eps:0.050
2025-05-17 03:16:49,275 [INFO] EP 0082 | steps:031 | reward:   3.00 | length:03 | eps:0.050
2025-05-17 03:16:49,307 [INFO] EP 0083 | steps:163 | reward:  36.20 | length:05 | eps:0.050
2025-05-17 03:16:49,422 [INFO] EP 0084 | steps:584 | reward:  98.30 | length:07 | eps:0.050
2025-05-17 03:16:49,473 [INFO] EP 0085 | steps:261 | reward:  36.00 | length:04 | eps:0.050
2025-05-17 03:16:49,492 [INFO] EP 0086 | steps:092 | reward:  -0.90 | length:02 | eps:0.050
2025-05-17 03:16:49,499 [INFO] EP 0087 | steps:036 | reward:  -6.50 | length:02 | eps:0.050
2025-05-17 03:16:49,515 [INFO] EP 0088 | steps:088 | reward:  18.70 | length:04 | eps:0.050
2025-05-17 03:16:49,560 [INFO] EP 0089 | steps:218 | reward:  31.70 | length:04 | eps:0.050
2025-05-17 03:16:49,572 [INFO] EP 0090 | steps:063 | reward:   6.20 | length:03 | eps:0.050
2025-05-17 03:16:49,613 [INFO] EP 0091 | steps:210 | reward:  30.90 | length:04 | eps:0.050
2025-05-17 03:16:49,631 [INFO] EP 0092 | steps:091 | reward:  19.00 | length:04 | eps:0.050
2025-05-17 03:16:49,692 [INFO] EP 0093 | steps:301 | reward:  40.00 | length:04 | eps:0.050
2025-05-17 03:16:49,807 [INFO] EP 0094 | steps:597 | reward:  79.60 | length:05 | eps:0.050
2025-05-17 03:16:49,872 [INFO] EP 0095 | steps:333 | reward:  63.20 | length:06 | eps:0.050
2025-05-17 03:16:49,903 [INFO] EP 0096 | steps:136 | reward:  33.50 | length:05 | eps:0.050
2025-05-17 03:16:49,968 [INFO] EP 0097 | steps:339 | reward:  43.80 | length:04 | eps:0.050
2025-05-17 03:16:50,041 [INFO] EP 0098 | steps:347 | reward:  64.60 | length:06 | eps:0.050
2025-05-17 03:16:50,126 [INFO] EP 0099 | steps:416 | reward:  51.50 | length:04 | eps:0.050
2025-05-17 03:16:50,178 [INFO] EP 0100 | steps:231 | reward:  33.00 | length:04 | eps:0.050
2025-05-17 03:16:55,351 [INFO] EP 0101 | steps:128 | reward:  22.70 | length:04 | eps:0.050
2025-05-17 03:16:55,435 [INFO] EP 0102 | steps:369 | reward:  46.80 | length:04 | eps:0.050
2025-05-17 03:16:55,598 [INFO] EP 0103 | steps:750 | reward: 125.00 | length:07 | eps:0.050
