2025-05-17 03:20:41,187 [INFO] ==== DQN training started ====
2025-05-17 03:20:41,406 [INFO] EP 0001 | steps:133 | reward:   3.20 | length:02 | eps:0.704
2025-05-17 03:20:41,416 [INFO] EP 0002 | steps:058 | reward:  -4.30 | length:02 | eps:0.526
2025-05-17 03:20:41,454 [INFO] EP 0003 | steps:168 | reward:  26.70 | length:04 | eps:0.227
2025-05-17 03:20:41,482 [INFO] EP 0004 | steps:156 | reward:  45.50 | length:06 | eps:0.104
2025-05-17 03:20:41,535 [INFO] EP 0005 | steps:283 | reward:  48.20 | length:05 | eps:0.050
2025-05-17 03:20:41,673 [INFO] EP 0006 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-17 03:20:41,828 [INFO] EP 0007 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-17 03:20:41,834 [INFO] EP 0008 | steps:031 | reward:  -7.00 | length:02 | eps:0.050
2025-05-17 03:20:41,869 [INFO] EP 0009 | steps:203 | reward:  10.20 | length:02 | eps:0.050
2025-05-17 03:20:41,886 [INFO] EP 0010 | steps:097 | reward:  -0.40 | length:02 | eps:0.050
2025-05-17 03:20:41,920 [INFO] EP 0011 | steps:157 | reward:  15.60 | length:03 | eps:0.050
2025-05-17 03:20:41,941 [INFO] EP 0012 | steps:103 | reward:  20.20 | length:04 | eps:0.050
2025-05-17 03:20:41,981 [INFO] EP 0013 | steps:206 | reward:  10.50 | length:02 | eps:0.050
2025-05-17 03:20:42,016 [INFO] EP 0014 | steps:144 | reward:   4.30 | length:02 | eps:0.050
2025-05-17 03:20:42,037 [INFO] EP 0015 | steps:129 | reward:  12.80 | length:03 | eps:0.050
2025-05-17 03:20:42,053 [INFO] EP 0016 | steps:081 | reward:   8.00 | length:03 | eps:0.050
2025-05-17 03:20:42,090 [INFO] EP 0017 | steps:205 | reward:  10.40 | length:02 | eps:0.050
2025-05-17 03:20:42,117 [INFO] EP 0018 | steps:151 | reward:   5.00 | length:02 | eps:0.050
2025-05-17 03:20:42,144 [INFO] EP 0019 | steps:154 | reward:   5.30 | length:02 | eps:0.050
2025-05-17 03:20:42,254 [INFO] EP 0020 | steps:613 | reward:  61.20 | length:03 | eps:0.050
2025-05-17 03:20:42,262 [INFO] EP 0021 | steps:047 | reward:  -5.40 | length:02 | eps:0.050
2025-05-17 03:20:42,286 [INFO] EP 0022 | steps:131 | reward:  13.00 | length:03 | eps:0.050
2025-05-17 03:20:42,344 [INFO] EP 0023 | steps:318 | reward:  31.70 | length:03 | eps:0.050
2025-05-17 03:20:42,409 [INFO] EP 0024 | steps:341 | reward:  24.00 | length:02 | eps:0.050
2025-05-17 03:20:42,455 [INFO] EP 0025 | steps:211 | reward:  21.00 | length:03 | eps:0.050
2025-05-17 03:20:42,544 [INFO] EP 0026 | steps:389 | reward:  58.80 | length:05 | eps:0.050
2025-05-17 03:20:42,582 [INFO] EP 0027 | steps:195 | reward:   9.40 | length:02 | eps:0.050
2025-05-17 03:20:42,588 [INFO] EP 0028 | steps:026 | reward:  -7.50 | length:02 | eps:0.050
2025-05-17 03:20:42,624 [INFO] EP 0029 | steps:193 | reward:  29.20 | length:04 | eps:0.050
2025-05-17 03:20:42,644 [INFO] EP 0030 | steps:079 | reward:   7.80 | length:03 | eps:0.050
2025-05-17 03:20:42,653 [INFO] EP 0031 | steps:045 | reward:  -5.60 | length:02 | eps:0.050
2025-05-17 03:20:42,660 [INFO] EP 0032 | steps:037 | reward:  -6.40 | length:02 | eps:0.050
2025-05-17 03:20:42,691 [INFO] EP 0033 | steps:175 | reward:   7.40 | length:02 | eps:0.050
2025-05-17 03:20:42,794 [INFO] EP 0034 | steps:567 | reward:  56.60 | length:03 | eps:0.050
2025-05-17 03:20:42,843 [INFO] EP 0035 | steps:274 | reward:  17.30 | length:02 | eps:0.050
2025-05-17 03:20:42,885 [INFO] EP 0036 | steps:266 | reward:  36.50 | length:04 | eps:0.050
2025-05-17 03:20:42,962 [INFO] EP 0037 | steps:450 | reward:  44.90 | length:03 | eps:0.050
2025-05-17 03:20:43,088 [INFO] EP 0038 | steps:750 | reward: 105.00 | length:05 | eps:0.050
2025-05-17 03:20:43,162 [INFO] EP 0039 | steps:440 | reward:  43.90 | length:03 | eps:0.050
2025-05-17 03:20:43,295 [INFO] EP 0040 | steps:750 | reward: 115.00 | length:06 | eps:0.050
2025-05-17 03:20:43,431 [INFO] EP 0041 | steps:750 | reward: 105.00 | length:05 | eps:0.050
2025-05-17 03:20:43,539 [INFO] EP 0042 | steps:618 | reward:  51.70 | length:02 | eps:0.050
2025-05-17 03:20:43,559 [INFO] EP 0043 | steps:111 | reward:   1.00 | length:02 | eps:0.050
2025-05-17 03:20:43,693 [INFO] EP 0044 | steps:750 | reward: 105.00 | length:05 | eps:0.050
2025-05-17 03:20:43,762 [INFO] EP 0045 | steps:417 | reward:  51.60 | length:04 | eps:0.050
2025-05-17 03:20:43,882 [INFO] EP 0046 | steps:666 | reward:  86.50 | length:05 | eps:0.050
2025-05-17 03:20:43,936 [INFO] EP 0047 | steps:262 | reward:  26.10 | length:03 | eps:0.050
2025-05-17 03:20:43,949 [INFO] EP 0048 | steps:084 | reward:   8.30 | length:03 | eps:0.050
2025-05-17 03:20:43,999 [INFO] EP 0049 | steps:289 | reward:  18.80 | length:02 | eps:0.050
2025-05-17 03:20:44,073 [INFO] EP 0050 | steps:433 | reward:  33.20 | length:02 | eps:0.050
2025-05-17 03:20:44,149 [INFO] EP 0051 | steps:442 | reward:  34.10 | length:02 | eps:0.050
2025-05-17 03:20:44,155 [INFO] EP 0052 | steps:032 | reward:  -6.90 | length:02 | eps:0.050
2025-05-17 03:20:44,222 [INFO] EP 0053 | steps:374 | reward:  37.30 | length:03 | eps:0.050
2025-05-17 03:20:44,356 [INFO] EP 0054 | steps:750 | reward:  85.00 | length:03 | eps:0.050
