2025-05-17 00:01:22,276 [INFO] ==== DQN training started ====
2025-05-17 00:01:22,317 [INFO] EP 0001 | steps:166 | reward:   6.50 | length:02 | eps:0.597
2025-05-17 00:01:22,329 [INFO] EP 0002 | steps:066 | reward:  -3.50 | length:02 | eps:0.429
2025-05-17 00:01:22,335 [INFO] EP 0003 | steps:032 | reward:  -6.90 | length:02 | eps:0.365
2025-05-17 00:01:22,349 [INFO] EP 0004 | steps:085 | reward:  18.40 | length:04 | eps:0.238
2025-05-17 00:01:22,401 [INFO] EP 0005 | steps:294 | reward: 139.30 | length:14 | eps:0.055
2025-05-17 00:01:22,437 [INFO] EP 0006 | steps:209 | reward:  30.80 | length:04 | eps:0.050
2025-05-17 00:01:22,467 [INFO] EP 0007 | steps:118 | reward:  21.70 | length:04 | eps:0.050
2025-05-17 00:01:22,469 [INFO] EP 0008 | steps:012 | reward:  -8.90 | length:02 | eps:0.050
2025-05-17 00:01:22,472 [INFO] EP 0009 | steps:012 | reward:  -8.90 | length:02 | eps:0.050
2025-05-17 00:01:22,521 [INFO] EP 0010 | steps:297 | reward:  69.60 | length:07 | eps:0.050
2025-05-17 00:01:22,562 [INFO] EP 0011 | steps:231 | reward:  23.00 | length:03 | eps:0.050
2025-05-17 00:01:22,597 [INFO] EP 0012 | steps:200 | reward:   9.90 | length:02 | eps:0.050
2025-05-17 00:01:22,607 [INFO] EP 0013 | steps:061 | reward:   6.00 | length:03 | eps:0.050
2025-05-17 00:01:22,623 [INFO] EP 0014 | steps:097 | reward:  19.60 | length:04 | eps:0.050
2025-05-17 00:01:22,630 [INFO] EP 0015 | steps:043 | reward:  -5.80 | length:02 | eps:0.050
2025-05-17 00:01:22,668 [INFO] EP 0016 | steps:218 | reward:  21.70 | length:03 | eps:0.050
2025-05-17 00:01:22,672 [INFO] EP 0017 | steps:027 | reward:  -7.40 | length:02 | eps:0.050
2025-05-17 00:01:22,695 [INFO] EP 0018 | steps:113 | reward:   1.20 | length:02 | eps:0.050
2025-05-17 00:01:22,712 [INFO] EP 0019 | steps:086 | reward:  -1.50 | length:02 | eps:0.050
2025-05-17 00:01:22,769 [INFO] EP 0020 | steps:339 | reward:  23.80 | length:02 | eps:0.050
2025-05-17 00:01:22,775 [INFO] EP 0021 | steps:035 | reward:  -6.60 | length:02 | eps:0.050
2025-05-17 00:01:22,830 [INFO] EP 0022 | steps:324 | reward:  62.30 | length:06 | eps:0.050
2025-05-17 00:01:22,966 [INFO] EP 0023 | steps:654 | reward:  95.30 | length:06 | eps:0.050
2025-05-17 00:01:23,035 [INFO] EP 0024 | steps:337 | reward:  43.60 | length:04 | eps:0.050
2025-05-17 00:01:23,066 [INFO] EP 0025 | steps:168 | reward:  16.70 | length:03 | eps:0.050
2025-05-17 00:01:23,076 [INFO] EP 0026 | steps:048 | reward:  -5.30 | length:02 | eps:0.050
2025-05-17 00:01:23,211 [INFO] EP 0027 | steps:750 | reward:  95.00 | length:04 | eps:0.050
2025-05-17 00:01:23,263 [INFO] EP 0028 | steps:261 | reward:  56.00 | length:06 | eps:0.050
2025-05-17 00:01:23,402 [INFO] EP 0029 | steps:750 | reward: 135.00 | length:08 | eps:0.050
2025-05-17 00:01:23,410 [INFO] EP 0030 | steps:031 | reward:   3.00 | length:03 | eps:0.050
2025-05-17 00:01:23,413 [INFO] EP 0031 | steps:016 | reward:  -8.50 | length:02 | eps:0.050
2025-05-17 00:01:23,438 [INFO] EP 0032 | steps:144 | reward:   4.30 | length:02 | eps:0.050
2025-05-17 00:01:23,448 [INFO] EP 0033 | steps:055 | reward:  -4.60 | length:02 | eps:0.050
2025-05-17 00:01:23,585 [INFO] EP 0034 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-17 00:01:23,595 [INFO] EP 0035 | steps:057 | reward:  -4.40 | length:02 | eps:0.050
2025-05-17 00:01:23,729 [INFO] EP 0036 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-17 00:01:23,856 [INFO] EP 0037 | steps:708 | reward:  90.70 | length:05 | eps:0.050
2025-05-17 00:01:23,951 [INFO] EP 0038 | steps:464 | reward:  56.30 | length:04 | eps:0.050
2025-05-17 00:01:23,970 [INFO] EP 0039 | steps:109 | reward:   0.80 | length:02 | eps:0.050
2025-05-17 00:01:23,977 [INFO] EP 0040 | steps:035 | reward:  -6.60 | length:02 | eps:0.050
2025-05-17 00:01:23,999 [INFO] EP 0041 | steps:119 | reward:   1.80 | length:02 | eps:0.050
2025-05-17 00:01:24,014 [INFO] EP 0042 | steps:088 | reward:  -1.30 | length:02 | eps:0.050
2025-05-17 00:01:24,115 [INFO] EP 0043 | steps:544 | reward: 114.30 | length:09 | eps:0.050
2025-05-17 00:01:24,155 [INFO] EP 0044 | steps:190 | reward:   8.90 | length:02 | eps:0.050
2025-05-17 00:01:24,211 [INFO] EP 0045 | steps:304 | reward:  40.30 | length:04 | eps:0.050
2025-05-17 00:01:24,266 [INFO] EP 0046 | steps:280 | reward:  27.90 | length:03 | eps:0.050
2025-05-17 00:01:24,306 [INFO] EP 0047 | steps:214 | reward:  21.30 | length:03 | eps:0.050
2025-05-17 00:01:24,325 [INFO] EP 0048 | steps:084 | reward:  -1.70 | length:02 | eps:0.050
2025-05-17 00:01:24,405 [INFO] EP 0049 | steps:434 | reward:  83.30 | length:07 | eps:0.050
2025-05-17 00:01:24,480 [INFO] EP 0050 | steps:394 | reward:  79.30 | length:07 | eps:0.050
2025-05-17 00:01:24,591 [INFO] EP 0051 | steps:600 | reward:  79.90 | length:05 | eps:0.050
2025-05-17 00:01:24,633 [INFO] EP 0052 | steps:214 | reward:  21.30 | length:03 | eps:0.050
2025-05-17 00:01:24,644 [INFO] EP 0053 | steps:040 | reward:   3.90 | length:03 | eps:0.050
2025-05-17 00:01:24,664 [INFO] EP 0054 | steps:104 | reward:   0.30 | length:02 | eps:0.050
2025-05-17 00:01:24,814 [INFO] EP 0055 | steps:750 | reward: 155.00 | length:10 | eps:0.050
2025-05-17 00:01:24,874 [INFO] EP 0056 | steps:296 | reward:  79.50 | length:08 | eps:0.050
2025-05-17 00:01:24,890 [INFO] EP 0057 | steps:086 | reward:   8.50 | length:03 | eps:0.050
2025-05-17 00:01:25,006 [INFO] EP 0058 | steps:598 | reward:  99.70 | length:07 | eps:0.050
2025-05-17 00:01:25,129 [INFO] EP 0059 | steps:636 | reward:  93.50 | length:06 | eps:0.050
2025-05-17 00:01:25,136 [INFO] EP 0060 | steps:029 | reward:  -7.20 | length:02 | eps:0.050
2025-05-17 00:01:25,196 [INFO] EP 0061 | steps:292 | reward:  39.10 | length:04 | eps:0.050
2025-05-17 00:01:25,265 [INFO] EP 0062 | steps:377 | reward:  37.60 | length:03 | eps:0.050
2025-05-17 00:01:25,327 [INFO] EP 0063 | steps:324 | reward:  42.30 | length:04 | eps:0.050
2025-05-17 00:01:25,349 [INFO] EP 0064 | steps:098 | reward:  -0.30 | length:02 | eps:0.050
2025-05-17 00:01:25,369 [INFO] EP 0065 | steps:090 | reward:   8.90 | length:03 | eps:0.050
2025-05-17 00:01:25,403 [INFO] EP 0066 | steps:157 | reward:  25.60 | length:04 | eps:0.050
2025-05-17 00:01:25,421 [INFO] EP 0067 | steps:095 | reward:  19.40 | length:04 | eps:0.050
2025-05-17 00:01:25,534 [INFO] EP 0068 | steps:408 | reward:  70.70 | length:06 | eps:0.050
2025-05-17 00:01:25,579 [INFO] EP 0069 | steps:190 | reward:  28.90 | length:04 | eps:0.050
2025-05-17 00:01:25,598 [INFO] EP 0070 | steps:079 | reward:   7.80 | length:03 | eps:0.050
2025-05-17 00:01:25,624 [INFO] EP 0071 | steps:125 | reward:  22.40 | length:04 | eps:0.050
2025-05-17 00:01:25,673 [INFO] EP 0072 | steps:193 | reward:  29.20 | length:04 | eps:0.050
2025-05-17 00:01:25,702 [INFO] EP 0073 | steps:129 | reward:  32.80 | length:05 | eps:0.050
2025-05-17 00:01:25,797 [INFO] EP 0074 | steps:463 | reward: 116.20 | length:10 | eps:0.050
2025-05-17 00:01:25,876 [INFO] EP 0075 | steps:354 | reward:  95.30 | length:09 | eps:0.050
2025-05-17 00:01:25,885 [INFO] EP 0076 | steps:040 | reward:   3.90 | length:03 | eps:0.050
2025-05-17 00:01:25,952 [INFO] EP 0077 | steps:290 | reward:  58.90 | length:06 | eps:0.050
2025-05-17 00:01:25,991 [INFO] EP 0078 | steps:177 | reward:  47.60 | length:06 | eps:0.050
2025-05-17 00:01:26,022 [INFO] EP 0079 | steps:156 | reward:  25.50 | length:04 | eps:0.050
2025-05-17 00:01:26,080 [INFO] EP 0080 | steps:277 | reward:  77.60 | length:08 | eps:0.050
2025-05-17 00:01:26,157 [INFO] EP 0081 | steps:353 | reward:  65.20 | length:06 | eps:0.050
2025-05-17 00:01:26,176 [INFO] EP 0082 | steps:088 | reward:  28.70 | length:05 | eps:0.050
2025-05-17 00:01:26,216 [INFO] EP 0083 | steps:177 | reward:  47.60 | length:06 | eps:0.050
2025-05-17 00:01:26,272 [INFO] EP 0084 | steps:210 | reward:  60.90 | length:07 | eps:0.050
2025-05-17 00:01:26,326 [INFO] EP 0085 | steps:273 | reward:  67.20 | length:07 | eps:0.050
2025-05-17 00:01:26,353 [INFO] EP 0086 | steps:133 | reward:  23.20 | length:04 | eps:0.050
2025-05-17 00:01:26,393 [INFO] EP 0087 | steps:200 | reward:  59.90 | length:07 | eps:0.050
2025-05-17 00:01:26,403 [INFO] EP 0088 | steps:043 | reward:  14.20 | length:04 | eps:0.050
2025-05-17 00:01:26,424 [INFO] EP 0089 | steps:110 | reward:  10.90 | length:03 | eps:0.050
