2025-05-16 09:14:28,282 [INFO] ==== DQN training started ====
2025-05-16 09:14:28,500 [INFO] EP 0001 | steps:089 | reward:  -1.20 | length:02 | eps:0.878
2025-05-16 09:14:28,645 [INFO] EP 0002 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:28,797 [INFO] EP 0003 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:28,954 [INFO] EP 0004 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,101 [INFO] EP 0005 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,249 [INFO] EP 0006 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,400 [INFO] EP 0007 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,547 [INFO] EP 0008 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,694 [INFO] EP 0009 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,846 [INFO] EP 0010 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:29,996 [INFO] EP 0011 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:30,156 [INFO] EP 0012 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:30,322 [INFO] EP 0013 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:30,475 [INFO] EP 0014 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:30,637 [INFO] EP 0015 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:30,826 [INFO] EP 0016 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:31,002 [INFO] EP 0017 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:31,165 [INFO] EP 0018 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:31,331 [INFO] EP 0019 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:31,490 [INFO] EP 0020 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:31,647 [INFO] EP 0021 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:31,802 [INFO] EP 0022 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:31,969 [INFO] EP 0023 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:32,131 [INFO] EP 0024 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:32,295 [INFO] EP 0025 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:32,458 [INFO] EP 0026 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:32,549 [INFO] EP 0027 | steps:431 | reward:  33.00 | length:02 | eps:0.050
2025-05-16 09:14:32,705 [INFO] EP 0028 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:32,872 [INFO] EP 0029 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:33,036 [INFO] EP 0030 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:33,190 [INFO] EP 0031 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:33,350 [INFO] EP 0032 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:33,465 [INFO] EP 0033 | steps:507 | reward:  40.60 | length:02 | eps:0.050
2025-05-16 09:14:33,635 [INFO] EP 0034 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:33,860 [INFO] EP 0035 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,060 [INFO] EP 0036 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,246 [INFO] EP 0037 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,416 [INFO] EP 0038 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,584 [INFO] EP 0039 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,754 [INFO] EP 0040 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:34,881 [INFO] EP 0041 | steps:550 | reward:  44.90 | length:02 | eps:0.050
2025-05-16 09:14:35,048 [INFO] EP 0042 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:35,192 [INFO] EP 0043 | steps:643 | reward:  54.20 | length:02 | eps:0.050
2025-05-16 09:14:35,359 [INFO] EP 0044 | steps:738 | reward:  63.70 | length:02 | eps:0.050
2025-05-16 09:14:35,528 [INFO] EP 0045 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:35,697 [INFO] EP 0046 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:35,870 [INFO] EP 0047 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:36,047 [INFO] EP 0048 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:36,230 [INFO] EP 0049 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:36,404 [INFO] EP 0050 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:36,577 [INFO] EP 0051 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:36,750 [INFO] EP 0052 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:36,922 [INFO] EP 0053 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:37,084 [INFO] EP 0054 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:37,247 [INFO] EP 0055 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:37,413 [INFO] EP 0056 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:37,587 [INFO] EP 0057 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:37,755 [INFO] EP 0058 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:37,925 [INFO] EP 0059 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:38,043 [INFO] EP 0060 | steps:554 | reward:  55.30 | length:03 | eps:0.050
2025-05-16 09:14:38,214 [INFO] EP 0061 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:38,381 [INFO] EP 0062 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:38,543 [INFO] EP 0063 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:38,712 [INFO] EP 0064 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:39,039 [INFO] EP 0065 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:39,475 [INFO] EP 0066 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:39,709 [INFO] EP 0067 | steps:448 | reward:  34.70 | length:02 | eps:0.050
2025-05-16 09:14:40,156 [INFO] EP 0068 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:41,028 [INFO] EP 0069 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:41,644 [INFO] EP 0070 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:42,372 [INFO] EP 0071 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:43,721 [INFO] EP 0072 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:45,039 [INFO] EP 0073 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:45,276 [INFO] EP 0074 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:45,499 [INFO] EP 0075 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:45,708 [INFO] EP 0076 | steps:596 | reward:  49.50 | length:02 | eps:0.050
2025-05-16 09:14:45,939 [INFO] EP 0077 | steps:750 | reward:  75.00 | length:02 | eps:0.050
2025-05-16 09:14:46,155 [INFO] EP 0078 | steps:750 | reward:  85.00 | length:03 | eps:0.050
2025-05-16 09:14:46,393 [INFO] EP 0079 | steps:750 | reward:  75.00 | length:02 | eps:0.050
